edge_id,source_id,target_id,edge_type,source_path,attributes_json
edge:cc19fcec5a0d5362,policy_indicator:7.b.1,sdg_target:7.b,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:cc1bb38a5dacccef,sdg_target:5.a,sdg:5,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:cc2d654238e1ad7f,policy_indicator:17.5.1,sdg_target:17.5,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:cc5d04288f6213c5,policy_indicator:2.b.1,sdg_target:2.b,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:cd3183cdf1cc1123,file:4f7c289bfa5e3248,policy_indicator:17.10.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:cd4198c55552a80f,file:4f7c289bfa5e3248,policy_indicator:8.2.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:cd5a0e4f103a47cc,sdg_target:17.11,sdg:17,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:cdfd10b51f650a13,sdg_target:10.a,sdg:10,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:ce66f117ab966cc9,asdi:ASDI.67,dataset_type:satellite imagery,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:ce7431a5cc5a24b0,file:4f7c289bfa5e3248,policy_indicator:1.a.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:cef49c673823caea,sdg_target:3.9,sdg:3,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:cf58c38f6711a81e,policy_indicator:17.11.1,sdg_target:17.11,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:cff42b92295118cd,file:790921ce62f6e811,asdi:ASDI.129,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:d030657ec3b2946e,sdg_target:2.2,sdg:2,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:d0c80e75f32eb148,policy_indicator:9.5.2,sdg_target:9.5,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:d0d62fadb963e933,file:4f7c289bfa5e3248,policy_indicator:3.a.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:d0f130f684ab4673,file:4f7c289bfa5e3248,policy_indicator:2.a.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:d15030765a18de00,asdi:ASDI.126,dataset_type:oceans,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:d1d421d871fe1585,file:4f7c289bfa5e3248,policy_indicator:2.2.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:d1d9550e98b17cad,file:790921ce62f6e811,asdi:ASDI.15,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:d1f520661f396412,policy_indicator:14.5.1,sdg_target:14.5,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:d1f694f83bb5319b,policy_indicator:2.4.1,sdg_target:2.4,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:d2231bdd677c5010,policy_indicator:13.a.1,sdg_target:13.a,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:d29c4c90055d6334,policy_indicator:2.1.1,sdg_target:2.1,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:d2b0564e045ba412,asdi:ASDI.129,dataset_type:socioeconomic,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:d312971d145c1ad6,policy_indicator:8.10.2,sdg_target:8.10,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:d33a6a2f6ef521d1,file:790921ce62f6e811,asdi:ASDI.117,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:d3826ca044e251e8,asdi:ASDI.54,dataset_type:water,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:d3b76d9ebdc3b8fd,sdg_target:15.1,sdg:15,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:d47f5e1f8fc06fa1,file:4f7c289bfa5e3248,policy_indicator:1.5.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:d4a1c1e37448d9a9,asdi:ASDI.21,dataset_type:weather,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:d4c9d7ba6207de17,sdg_target:11.2,sdg:11,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:d4edc928a1b8d6bd,asdi:ASDI.54,sdg:6,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG6""}"
edge:d4f01a3513b80f91,file:790921ce62f6e811,asdi:ASDI.119,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:d4fc4af2903d4600,asdi:ASDI.115,dataset_type:disaster response,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:d50d8594a56957d4,file:4f7c289bfa5e3248,policy_indicator:6.3.2,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:d51fcea044fe5deb,file:4f7c289bfa5e3248,policy_indicator:1.4.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:d53e8a28e9f342c4,file:790921ce62f6e811,asdi:ASDI.85,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:d54d25f131317c7d,file:4f7c289bfa5e3248,policy_indicator:10.4.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:d631eef4c48eaf77,file:4f7c289bfa5e3248,policy_indicator:11.6.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:d63cfc68a09d9641,track:part-i,file:892ec71da0c1601b,CONTAINS_FILE,Public Policies Tables/41 Tabla B41.xlsx,"{""role"":""public_policy_input""}"
edge:d65483c35403622f,file:4f7c289bfa5e3248,policy_indicator:11.6.2,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:d655d0a4106fe2ac,sdg_target:15.8,sdg:15,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:d6c0c3add59fc84c,policy_indicator:14.3.1,sdg_target:14.3,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:d6ca0d01c08c0cb6,file:4f7c289bfa5e3248,policy_indicator:16.1.4,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:d6eb14c806fb592d,file:4f7c289bfa5e3248,policy_indicator:3.5.2,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:d6ebfe705d8b0a49,file:790921ce62f6e811,asdi:ASDI.46,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:d6f2ee163d194341,sdg_target:17.17,sdg:17,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:d72d94e8f91cddc4,file:4f7c289bfa5e3248,policy_indicator:3.8.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:d7b5f42733a0d9c6,file:4f7c289bfa5e3248,policy_indicator:16.a.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:d7b8bb5d652ea6db,file:4f7c289bfa5e3248,policy_indicator:11.a.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:d7ec87e30ebacac9,policy_indicator:2.a.2,sdg_target:2.a,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:d812b2b203b5fe3d,policy_indicator:4.1.1,sdg_target:4.1,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:d8224b60fcaff99a,asdi:ASDI.108,dataset_type:disaster response,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:d82f6f9560eac890,file:4f7c289bfa5e3248,policy_indicator:11.2.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:d8b8a1326deead4d,policy_indicator:15.b.1,sdg_target:15.b,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:d8bba571a0d4718f,asdi:ASDI.126,sdg:14,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG14""}"
edge:d9269d9bae33393d,policy_indicator:3.9.3,sdg_target:3.9,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:d92f4d0bf48fc2a7,asdi:ASDI.89,sdg:15,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG15""}"
edge:d96cd485cc5f3186,sdg_target:8.8,sdg:8,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:d9c149ed9510cdf2,file:4f7c289bfa5e3248,policy_indicator:4.5.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:da1edaf8a27a01fa,asdi:ASDI.134,sdg:15,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG15""}"
edge:da58d8df91d3aba1,asdi:ASDI.122,sdg:14,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG14""}"
edge:da8c5e78b4cc21c1,policy_indicator:17.10.1,sdg_target:17.10,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:db3c6efaa2535a3a,track:part-i,file:19e95654b27e9ac8,CONTAINS_FILE,Public Policies Tables/23 Tabla B23.xlsx,"{""role"":""public_policy_input""}"
edge:db51cbaba07992ed,asdi:ASDI.92,dataset_type:elevation,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:db73bacd97f41de9,file:4f7c289bfa5e3248,policy_indicator:16.3.2,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:db7a34bda62e3a3d,file:790921ce62f6e811,asdi:ASDI.107,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:dbce3a04a1220ed6,file:4f7c289bfa5e3248,policy_indicator:9.1.2,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:dbd21549efaea47a,file:790921ce62f6e811,asdi:ASDI.115,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:dc1f1abc30ee1ad6,asdi:ASDI.34,sdg:13,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG13""}"
edge:dc6a2512cb7b4b60,asdi:ASDI.99,dataset_type:air quality,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:dc805b62fceb30a3,sdg_target:15.5,sdg:15,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:dc8c234e4b59c86f,policy_indicator:3.a.1,sdg_target:3.a,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:dd1dd56f1c9798bd,file:790921ce62f6e811,asdi:ASDI.110,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:dd31c265e1b73b2f,asdi:ASDI.128,dataset_type:oceans,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:dd5995147a47377e,file:4f7c289bfa5e3248,policy_indicator:16.2.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:dd85a896442071ba,file:4f7c289bfa5e3248,policy_indicator:2.3.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:ddacdfe5df276289,policy_indicator:25a2aa9f86d5a414,sdg_target:4.7,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:ddca934bd19c7517,policy_indicator:3.2.2,sdg_target:3.2,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:de12b5ec26bace17,asdi:ASDI.61,sdg:17,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG17""}"
edge:de46bbb7eb0e87bd,sdg_target:17.12,sdg:17,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:de55456053933e71,file:4f7c289bfa5e3248,policy_indicator:13.2.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:deaa1925ef716df8,file:4f7c289bfa5e3248,policy_indicator:10.1.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:debdd835634bee9b,file:4f7c289bfa5e3248,policy_indicator:11.3.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:df2607e1f01cfe19,policy_indicator:3.6.1,sdg_target:3.6,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:df37a497902c8238,file:790921ce62f6e811,asdi:ASDI.68,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:df702f2de9297354,file:790921ce62f6e811,asdi:ASDI.133,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:df95c6266a6ff0b9,asdi:ASDI.133,sdg:9,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG9""}"
edge:dfe4a4c5fe6b1d3d,policy_indicator:17.16.1,sdg_target:17.16,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:e016f1da852553bb,policy_indicator:5.4.1,sdg_target:5.4,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:e04dcc67e47606a6,policy_indicator:3.9.1,sdg_target:3.9,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:e0a37f6633d31a1b,file:4f7c289bfa5e3248,policy_indicator:5.4.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:e0d944852e7898ec,file:4f7c289bfa5e3248,policy_indicator:12.8.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:e0f265b948a3baa8,sdg_target:1.3,sdg:1,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:e100205cd33cefdf,asdi:ASDI.16,dataset_type:weather,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:e13247d303f65fa4,policy_indicator:10.b.1,sdg_target:10.b,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:e14c7d554379ffe2,asdi:ASDI.70,sdg:17,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG17""}"
edge:e14d7a8103dcfc9c,asdi:ASDI.138,dataset_type:biodiversity,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:e150e601d48c668d,track:part-i,file:8c5e61c3318be0eb,CONTAINS_FILE,Public Policies Tables/25 Tabla B25.xlsx,"{""role"":""public_policy_input""}"
edge:e17dea0673e8e02c,sdg_target:16.10,sdg:16,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:e197520d14d400ac,file:790921ce62f6e811,asdi:ASDI.98,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:e1fb5923e5b28a5e,policy_indicator:11.b.2,sdg_target:11.b,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:e2057bd4f4ea7a94,policy_indicator:8.a.1,sdg_target:8.a,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:e208dfc17e42b8eb,file:790921ce62f6e811,asdi:ASDI.86,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:e2203efc92e4fa31,asdi:ASDI.119,sdg:14,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG14""}"
edge:e2329ec09a6778de,policy_indicator:14.6.1,sdg_target:14.6,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:e24473b7dac39c6c,file:4f7c289bfa5e3248,policy_indicator:8.8.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:e29e053076fbe535,sdg_target:17.9,sdg:17,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:e3277e53881c8081,file:4f7c289bfa5e3248,policy_indicator:1.a.2,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:e329ac4ea060f4e8,policy_indicator:3.7.1,sdg_target:3.7,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:e330b612d16d8e97,track:part-i,file:a84e2c5c4f0648fb,CONTAINS_FILE,Public Policies Tables/49 Tabla 21 .xlsx,"{""role"":""public_policy_input""}"
edge:e35445e86c450d4b,asdi:ASDI.34,dataset_type:climate,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:e36bb24edabd3a2f,policy_indicator:13.1.2,sdg_target:13.1,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:e38d94e863cb8ba2,sdg_target:17.10,sdg:17,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:e3d49043998a4634,file:790921ce62f6e811,asdi:ASDI.84,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:e3dc516cac077e20,file:4f7c289bfa5e3248,policy_indicator:1.4.2,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:e44f4615f27c946d,file:4f7c289bfa5e3248,policy_indicator:4.b.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:e45e07f1c7862a6a,asdi:ASDI.19,sdg:13,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG13""}"
edge:e48f30815b0ade79,sdg_target:17.18,sdg:17,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:e4a02e1a42fdaefd,file:4f7c289bfa5e3248,policy_indicator:17.18.2,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:e4f5144638802b15,asdi:ASDI.118,sdg:14,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG14""}"
edge:e539f70441d85ab5,sdg_target:9.4,sdg:9,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:e59c42206f33cbd7,asdi:ASDI.125,dataset_type:oceans,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:e59e0980c58b0551,file:4f7c289bfa5e3248,policy_indicator:14.c.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:e609210717d6a5e9,policy_indicator:12.5.1,sdg_target:12.5,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:e6369a66ae4fd2c0,file:790921ce62f6e811,asdi:ASDI.131,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:e66172e683b60c3c,file:4f7c289bfa5e3248,policy_indicator:17.13.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:e69cbff58552f683,policy_indicator:16.2.2,sdg_target:16.2,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:e6e85ab62b2637a3,file:4f7c289bfa5e3248,policy_indicator:10.3.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:e76cdff220aa5ea3,asdi:ASDI.18,dataset_type:weather,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:e77f08ab3053150f,asdi:ASDI.2,sdg:13,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG13""}"
edge:e7db9d52f95ca6b8,file:4f7c289bfa5e3248,policy_indicator:12.4.2,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:e7dcfa367d3cae72,policy_indicator:14.b.1,sdg_target:14.b,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:e84303ac0c1da98f,asdi:ASDI.106,dataset_type:energy,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:e85aab1125cc4bed,policy_indicator:11.b.1,sdg_target:11.b,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:e89708d6d110d1a9,sdg_target:16.7,sdg:16,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:e8e52f23fb8706ef,policy_indicator:10.c.1,sdg_target:10.c,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:e97faaa1e418c34c,file:4f7c289bfa5e3248,policy_indicator:12.c.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:e99be2bb6211b53c,policy_indicator:11.7.2,sdg_target:11.7,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:e9b579c8158ce0f8,asdi:ASDI.32,dataset_type:climate,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:ea10e692e9bf8a8a,asdi:ASDI.48,sdg:13,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG13""}"
edge:ea450e0a64d9de7d,track:part-i,file:0681dab7b4ed51f4,CONTAINS_FILE,ASDI Tables/01 ASDI Data Sets Dictionary.xlsx,"{""role"":""asdi_input""}"
edge:ea46e561bc3e406e,asdi:ASDI.71,dataset_type:satellite imagery,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:ea5b33865d4dc3de,asdi:ASDI.116,dataset_type:disaster response,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:eaf53b57227a4cd6,policy_indicator:9.1.1,sdg_target:9.1,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:eafd859a3dff201d,file:4f7c289bfa5e3248,policy_indicator:7.2.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:eb04e5e398a1188b,asdi:ASDI.117,sdg:14,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG14""}"
edge:eb682f860a5f39ce,policy_indicator:17.9.1,sdg_target:17.9,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:eb735cf5770ac411,sdg_target:13.3,sdg:13,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:eb961651f73f125d,asdi:ASDI.99,sdg:11,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG11""}"
edge:ebcc0dea6bd90233,file:4f7c289bfa5e3248,policy_indicator:8.4.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:ec02fa75ec9f6f14,asdi:ASDI.5,sdg:13,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG13""}"
edge:ec191166ba052c3f,sdg_target:6.a,sdg:6,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:ec2fad7785d38bb3,file:790921ce62f6e811,asdi:ASDI.104,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:ec3b80030cceb33e,asdi:ASDI.60,dataset_type:satellite imagery,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:ecacd4437366b5e2,asdi:ASDI.79,sdg:17,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG17""}"
edge:ecbe73398957f331,asdi:ASDI.100,dataset_type:air quality,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:ecea9a363c9a815e,asdi:ASDI.36,sdg:13,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG13""}"
edge:ed09468ad450fec7,asdi:ASDI.110,sdg:13,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG13""}"
edge:ed2f9744acce1358,asdi:ASDI.6,sdg:13,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG13""}"
edge:ed44cecda1225431,policy_indicator:8.8.2,sdg_target:8.8,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:ed81fbca87e34784,asdi:ASDI.104,dataset_type:energy,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:ed9708b771866820,file:790921ce62f6e811,asdi:ASDI.25,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:eddfbf51bbb5652b,asdi:ASDI.37,sdg:13,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG13""}"
edge:ee02106600de8185,sdg_target:17.3,sdg:17,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:ee023aa8122b3a2a,asdi:ASDI.38,sdg:13,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG13""}"
edge:ef5ab48ce935986f,sdg_target:5.1,sdg:5,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:efc8952afaf3ce86,file:790921ce62f6e811,asdi:ASDI.101,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:eff4efc605796173,file:4f7c289bfa5e3248,policy_indicator:2.b.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:f0330836e6c9fe76,file:4f7c289bfa5e3248,policy_indicator:16.8.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:f035609dd67cbe52,sdg_target:16.6,sdg:16,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:f07595be3c6d0988,sdg_target:8.2,sdg:8,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:f08a561df97bd774,sdg_target:6.1,sdg:6,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
