gbifid,occurrenceid,kingdom,phylum,class,order,family,genus,species,infraspecificepithet,taxonrank,scientificname,verbatimscientificname,verbatimscientificnameauthorship,countrycode,locality,stateprovince,occurrencestatus,individualcount,decimallatitude,decimallongitude,elevation,elevationaccuracy,depth,depthaccuracy,eventdate,day,month,year,taxonkey,specieskey,basisofrecord,institutioncode,collectioncode,catalognumber,recordnumber,identifiedby,dateidentified,license,rightsholder,recordedby,typestatus,establishmentmeans,lastinterpreted,location,address.17
2307460953,KF780917,Animalia,Arthropoda,Insecta,Hymenoptera,Aphelinidae,,,,FAMILY,Aphelinidae,Aphelinidae sp. D1702D_S04,,MX,,,PRESENT,,16.1754,-96.5067,,,,,39322,28,8,2007,5503,,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,,"R. Gwiazdowski, M. Dahlberg",,,44285.26557,"16.1754, -96.5067",Oaxaca
2307670545,KY985047,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Octopus bimaculatus,,SPECIES,"Octopus bimaculatus Verrill, 1883",Octopus bimaculatus,,MX,Mexico:Malarrimo,,PRESENT,,27.8,-114.72,,,,,,,,,2289658,2289658,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,,Jose F Dominguez-Contreras,,,44285.2656,"27.8, -114.72",Baja California Sur
2307687862,KY985184,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Octopus hubbsorum,,SPECIES,"Octopus hubbsorum Berry, 1953",Octopus hubbsorum,,MX,Mexico:Bahia Kino,,PRESENT,,28.82,-111.95,,,,,,,,,2289709,2289709,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,,Jose F Dominguez-Contreras,,,44285.2656,"28.82, -111.95",Sonora
2307696439,GU225092,Animalia,Chordata,Actinopterygii,Perciformes,Acanthuridae,Acanthurus,Acanthurus bahianus,,SPECIES,"Acanthurus bahianus Castelnau, 1855",Acanthurus bahianus,,MX,"Mexico:Quintana Roo, Xcalak, La Pocita",,PRESENT,,18.24,-87.83,,,,,38686,30,11,2005,5209181,5209181,PRESERVED_SPECIMEN,,,,,Jacobo Schmitter-Soto,,CC_BY_4_0,,"Roberto Herrera, Carolina Quintal, Dalia Cazarez",,,44285.2656,"18.24, -87.83",Quintana Roo
2307700578,JX216711,Animalia,Rotifera,Eurotatoria,Ploima,Lecanidae,Lecane,Lecane luna,,SPECIES,"Lecane luna (Müller, 1776)",Lecane luna,,MX,"Mexico:Quintana Roo, Laguna Puente Milagros 1, arrastre",,PRESENT,,18.5,-88.45,,,,,40800,14,9,2011,1002436,1002436,PRESERVED_SPECIMEN,,,,,Alma E. Garcia,,CC_BY_4_0,,"Manuel Elias-Gutierrez, Alma E. Garcia & Sergio Cohuo-Duran",,,44285.2656,"18.5, -88.45",Quintana Roo
2307949816,GU660238,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Phoebis,Phoebis philea,,SPECIES,"Phoebis philea (Linnaeus, 1763)",Phoebis philea philea,,MX,Mexico,,PRESENT,,21.45,-88.16,,,,,38974,14,9,2006,1919646,1919646,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,Emigdio May,,,44285.2656,"21.45, -88.16",Yucatán
2307981973,KP176984,Plantae,Tracheophyta,Magnoliopsida,Santalales,Viscaceae,Phoradendron,Phoradendron californicum,,SPECIES,Phoradendron californicum Nutt.,Phoradendron californicum,,MX,Mexico,,PRESENT,,29.55,-112.37,,,,,,,,,2889868,2889868,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,,,,44285.26602,"29.55, -112.37",Sonora
2308047384,JQ001435,Animalia,Arthropoda,,Sarcoptiformes,Analgidae,Diplaegidia,,,GENUS,"Diplaegidia Hull, 1934",Diplaegidia sp. A PBK-2011,,MX,Mexico,,PRESENT,,19.53,-105.08,,,,,39596,28,5,2008,4407435,,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,S.V. Mironov,,,44285.26586,"19.53, -105.08",Jalisco
2308068822,KU202789,Animalia,Arthropoda,,Sarcoptiformes,Proctophyllodidae,Proctophyllodes,,,GENUS,"Proctophyllodes Mégnin, 1877",Proctophyllodes sp. UMMZ BMOC 08-0515-149 AD1198,,MX,Mexico,,PRESENT,,19.5,-105.04,,,,,39588,20,5,2008,4405309,,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,P. Klimov,,,44285.26561,"19.5, -105.04",Jalisco
2308078254,GU659059,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Memphis,Memphis pithyusa,,SPECIES,"Memphis pithyusa (R.Felder, 1869)",Memphis pithyusa,,MX,"Mexico:Quintana Roo, Ejido X-maben: San Antonio Segundo",,PRESENT,,19.89,-88,,,,,37839,6,8,2003,4299836,4299836,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,Arsenio Xool,,,44285.26559,"19.89, -88.0",Quintana Roo
2308225089,HM379818,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Vieja,Vieja fenestrata,,SPECIES,"Vieja fenestrata (Günther, 1860)",Vieja fenestrata,,MX,Mexico,,PRESENT,,17.99,-94.56,,,,,40011,17,7,2009,2372020,2372020,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,Carolina Quintal Lizama,,,44285.26586,"17.99, -94.56",Veracruz
2308276100,KF954999,Animalia,Arthropoda,,Trombidiformes,Tenuipalpidae,Brevipalpus,Brevipalpus phoenicis,,SPECIES,"Brevipalpus yothersi Baker, 1949",Brevipalpus yothersi,,MX,"Mexico:Tecpatan, CS",,PRESENT,,17.2172,-93.4007,,,,,,,,,2131027,2131024,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,,,,,44285.2656,"17.2172, -93.4007",Chiapas
2308322739,JQ839599,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Stethojulis,Stethojulis bandanensis,,SPECIES,"Stethojulis bandanensis (Bleeker, 1851)",Stethojulis bandanensis,,MX,"Mexico:Baja California Sur, Baja California, nr. La Paz, Punta Pescadero",,PRESENT,,23.8,-109.7,,,,,35928,13,5,1998,2383402,2383402,PRESERVED_SPECIMEN,,,,,Benjamin Victor,,CC_BY_4_0,,Benjamin Victor,,,44285.26603,"23.8, -109.7",Baja California Sur
2308327121,JN281578,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,,,,FAMILY,Braconidae,Microgastrinae sp. Micro0052,,MX,"Mexico:Jalisco, La Huerta, Costa Sur, Bioestacion Chamela, camino Calandria-camino Chachalaca",,PRESENT,,19.5,-105.04,,,,,40059,3,9,2009,6910,,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,"Hans Clebsch, Alejandro Zaldivar",,,44285.2656,"19.5, -105.04",Jalisco
2308406291,KY629828,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,,,,FAMILY,Bartonellaceae,Bartonella sp.,,MX,Mexico,,PRESENT,,19.54,-105,18,,,,,,,,7812,,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,,,,,44285.2656,"19.54, -105.0",Jalisco
2308485410,DQ433057,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Pachyramphus,Pachyramphus aglaiae,,SPECIES,"Pachyramphus aglaiae (Lafresnaye, 1839)",Pachyramphus aglaiae,,MX,Mexico:Jalisco,,PRESENT,,19.26,-104.26,,,,,,,,,5230329,5230329,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,,,,44285.26604,"19.26, -104.26",Colima
2308512644,MF131301,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Obrima,Obrima pyraloides,,SPECIES,"Obrima pyraloides Walker, 1865",Obrima pyraloides,,MX,"Mexico:Quintana Roo, Chetumal, Instalaciones de Ecosur",,PRESENT,,18.54,-88.26,,,,,39246,13,6,2007,7742476,7742476,PRESERVED_SPECIMEN,,,,,Blanca Prado,,CC_BY_4_0,,Gabriela uc,,,44285.2656,"18.54, -88.26",Quintana Roo
2308601131,EU751628,Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Astyanax,Astyanax aeneus,,SPECIES,"Astyanax aeneus (Günther, 1860)",Astyanax aeneus,,MX,Mexico:Quintana Roo,,PRESENT,,18.51,-88.43,,,,,38586,22,8,2005,5204224,5204224,PRESERVED_SPECIMEN,,,,,Martha Valdez,,CC_BY_4_0,,Roberto Herrera,,,44285.2656,"18.51, -88.43",Quintana Roo
2308825034,JX216806,Animalia,Rotifera,Eurotatoria,Flosculariaceae,Testudinellidae,Testudinella,Testudinella patina,,SPECIES,"Testudinella patina (Hermann, 1783)",Testudinella patina,,MX,"Mexico:Veracruz, Los Tuxtlas, Laguna en el poblado de Capulteol",,PRESENT,,18.55,-94.97,,,,,40418,28,8,2010,4983853,4983853,PRESERVED_SPECIMEN,,,,,Alma E. Garcia,,CC_BY_4_0,,"A.E.Garcia,K.Maya",,,44285.26563,"18.55, -94.97",Veracruz
2308908555,MH495823,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Osgoodomys,Osgoodomys banderanus,,SPECIES,"Osgoodomys banderanus (J.A.Allen, 1897)",Osgoodomys banderanus,,MX,Mexico,,PRESENT,,19.99,-105.13,,,,,,,,,2439323,2439323,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,,,,44285.2659,"19.99, -105.13",Jalisco
2308917708,MG448630,Animalia,Arthropoda,,Trombidiformes,Unionicolidae,Unionicola,,,GENUS,"Unionicola Haldeman, 1842",Unionicola sp. BIOUG25721-H05,,MX,"Mexico:Quintana Roo, Bacalar Lake, Cenote Cocalitos, light trap 1, Bacalar Lake, Cocalitos sinkhole, light trap 1",,PRESENT,,18.65,-88.41,,,,,42096,2,4,2015,2180362,,PRESERVED_SPECIMEN,,,,,Monica R. Young,,CC_BY_4_0,,"Martha Valdez-Moreno, Manuel Elias-Gutierrez",,,44285.26561,"18.65, -88.41",Quintana Roo
2308923620,KP178350,Animalia,Chordata,Reptilia,Squamata,Dactyloidae,Anolis,Anolis peucephilus,,SPECIES,"Anolis peucephilus Köhler, Trejo-pérez, Petersen & Mendez De La Cruz, 2014",Anolis peucephilus,,MX,Mexico,,PRESENT,,16.19,-97.11,,,,,41229,16,11,2012,7935564,7935564,PRESERVED_SPECIMEN,,,,,Gunther Koehler,,CC_BY_4_0,,Gunther Koehler,,,44285.26605,"16.19, -97.11",Oaxaca
2308957984,JF701701,Plantae,Rhodophyta,Florideophyceae,Batrachospermales,Lemaneaceae,Paralemanea,,,GENUS,"Paralemanea (P.C.Silva) M.L.Vis & R.G.Sheath, 1992",Paralemanea sp. MCO-2011,,MX,Mexico,,PRESENT,,21.45,-98.97,,,,,,,,,2654018,,MATERIAL_SAMPLE,,,,,O. Necchi Jr.,,CC_BY_4_0,,O. Necchi Jr.,,,44285.26606,"21.45, -98.97",San Luis Potosí
2309044283,KP723939,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita basii,,SPECIES,Amanita basii Guzmán & Ram.-Guill.,Amanita basii,,MX,"Mexico:Veracruz, Cofre de Perote",,PRESENT,,19.51,-97.18,,,,,,,,,5451680,5451680,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,,,,44285.26564,"19.51, -97.18",Veracruz
2309073984,KP177075,Plantae,Tracheophyta,Magnoliopsida,Santalales,Viscaceae,Phoradendron,Phoradendron californicum,,SPECIES,Phoradendron californicum Nutt.,Phoradendron californicum,,MX,Mexico,,PRESENT,,30.06,-115.32,,,,,,,,,2889868,2889868,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,,,,44285.26606,"30.06, -115.32",Baja California
2309277753,GU225054,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontidae,Sphoeroides,,,GENUS,Sphoeroides Anonymous,Sphoeroides sp. BOLD:AAC2029,,MX,"Mexico:Quintana Roo, Punta Allen",,PRESENT,,19.81,-87.46,,,,,38126,19,5,2004,2407828,,PRESERVED_SPECIMEN,,,,,Lourdes Vasquez-Yeomans,,CC_BY_4_0,,Lourdes Vasquez-Yeomans & Jose Angel Cohuo,,,44285.26592,"19.81, -87.46",Quintana Roo
2309279328,KP778179,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Oryzomys,Oryzomys rostratus,,SPECIES,"Handleyomys rostratus (Merriam, 1901)",Handleyomys rostratus,,MX,"Mexico:Tamaulipas, Rancho Calabazas (Near Ciudad Victoria), 3.2 Km W Calabazas",,PRESENT,,23.67,-99.18,,,,,,,,,5786940,2438109,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,,,,44285.26564,"23.67, -99.18",Tamaulipas
2309314463,JQ855098,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,,,,FAMILY,Braconidae,Microgastrinae sp. JGHTM750-09,,MX,"Mexico:Chiapas, Soconusco, Tapachula, city",,PRESENT,,14.89,-92.29,,,,,39191,19,4,2007,6910,,PRESERVED_SPECIMEN,,,,,Jaime Gomez,,CC_BY_4_0,,"J.Gomez, J.Barrera",,,44285.26592,"14.89, -92.29",Chiapas
2309327469,MF431551,Viruses,Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,Alphapapillomavirus,,,GENUS,Alphapapillomavirus,Human papillomavirus type 58,,MX,Mexico,,PRESENT,,20.58,-89.38,,,,,41078,18,6,2012,10380206,,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,,,,,44285.26562,"20.58, -89.38",Yucatán
2309354243,KP778334,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Oryzomys,Oryzomys rostratus,,SPECIES,"Handleyomys rostratus (Merriam, 1901)",Handleyomys rostratus,,MX,"Mexico:Campeche, 44 Km S of Constitucion, 44 Km S of Escarcega, 70 Km E of Escarcega",,PRESENT,,18.28,-90.24,,,,,,,,,5786940,2438109,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,,,,44285.26562,"18.28, -90.24",Campeche
2309364945,KC617436,Animalia,Arthropoda,Branchiopoda,Diplostraca,Chydoridae,Alona,,,GENUS,"Alona Baird, 1843",Alona sp. HE-347.1,,MX,"Mexico:Quintana Roo, Othon P. Blanco, Parque Ecologico Chetumal",,PRESENT,,18.51,-88.32,,,,,40480,29,10,2010,2234989,,PRESERVED_SPECIMEN,,,,,Manuel Elias-Gutierrez,,CC_BY_4_0,,Alma E. Garcia-Morales,,,44285.26607,"18.51, -88.32",Quintana Roo
2309409855,KC157263,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus leiophylla,chihuahuana,VARIETY,Pinus leiophylla var. chihuahuana (Engelm.) Shaw,Pinus leiophylla var. chihuahuana,,MX,"Mexico:Durango, Durango, Highway 40, between Durango and El Salto",,PRESENT,,23.93,-104.91,,,,,39537,30,3,2008,5285527,5285511,PRESERVED_SPECIMEN,,,,,David S. Gernandt,,CC_BY_4_0,,David Sebastian Gernandt & Sergio Hernandez Leon,,,44285.26593,"23.93, -104.91",Durango
2309432237,HQ599834,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Copturus,Copturus aguacatae,,SPECIES,"Copturus aguacatae Kissinger, 1957",Copturus aguacatae,,MX,"Mexico:Oaxaca, Oaxaca - Villa de Chilapa de Diaz",,PRESENT,,17.58,-97.63,,,,,39452,5,1,2008,9589330,9589330,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,Juan Cibrian Tovar,,,44285.26593,"17.58, -97.63",Oaxaca
2309483574,MF431507,Viruses,Cossaviricota,Papovaviricetes,Zurhausenvirales,Papillomaviridae,Alphapapillomavirus,,,GENUS,Alphapapillomavirus,Human papillomavirus type 58,,MX,Mexico,,PRESENT,,20.58,-89.38,,,,,41016,17,4,2012,10380206,,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,,,,,44285.26593,"20.58, -89.38",Yucatán
2309605136,KY635925,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,,,,FAMILY,Bartonellaceae,Bartonella sp.,,MX,Mexico,,PRESENT,,20.05,-97.09,84,,,,,,,,7812,,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,,,,,44285.26608,"20.05, -97.09",Veracruz
2309624135,GU659221,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Hypena,Hypena subidalis,,SPECIES,"Hypena subidalis Guenée, 1854",Hypena subidalis,,MX,Mexico,,PRESENT,,18.3,-88.64,,,,,39718,27,9,2008,9270647,9270647,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,Estela Dominguez,,,44285.26594,"18.3, -88.64",Quintana Roo
2309662052,HQ573268,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Fundulidae,Fundulus,Fundulus similis,,SPECIES,"Fundulus similis (Baird & Girard, 1853)",Fundulus similis,,MX,Mexico,,PRESENT,,24.54,-97.73,,,,,40293,25,4,2010,5203634,5203634,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,"Alberto Contreas Arquieta, Alejandro Gonzalez Trevino",,,44285.26594,"24.54, -97.73",Tamaulipas
2309851476,KC171000,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,,Ideonella,,,GENUS,"Ideonella Malmqvist et al., 1994",uncultured Ideonella sp.,,MX,Mexico,,PRESENT,,21.48,-100.56,,,,,40009,15,7,2009,3220025,,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,,F. Figueroa,,,44285.26564,"21.48, -100.56",Guanajuato
2309961483,MG450043,Animalia,Arthropoda,Branchiopoda,Diplostraca,Moinidae,Moina,Moina macrocopa,,SPECIES,"Moina macrocopa (Straus, 1820)",Moina macrocopa,,MX,"Mexico:Quintana Roo, Near Calderitas, pond in a road",,PRESENT,,18.63,-88.23,,,,,42602,20,8,2016,2234757,2234757,PRESERVED_SPECIMEN,,,,,Kate Perez,,CC_BY_4_0,,Manuel Elias-Gutierrez & Lucia Montes-Ortiz,,,44285.26596,"18.63, -88.23",Quintana Roo
2310028580,KP990717,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Olneya,Olneya tesota,,SPECIES,Olneya tesota A.Gray,Olneya tesota,,MX,"Mexico:Baja California, S of San Felipe, 9 mi N of Puertocitos, 5,4 mi W of Rte 5 near Sierra Santa Isabel",,PRESENT,,30.47,-114.73,,,,,,,,,2974564,2974564,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,,,,44285.26568,"30.47, -114.73",Baja California
2310053645,KX953314,Fungi,Ascomycota,Sordariomycetes,Trichosphaeriales,Trichosphaeriaceae,Nigrospora,,,GENUS,Nigrospora Zimm.,Nigrospora sp.,,MX,"Mexico:Predio 1 de mayo, Papantla de Olarte Ocampo, Veracruz",,PRESENT,,20.3,-97.27,196,,,,42005,1,1,2015,8324240,,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,,Ma. del Carmen A. Gonzalez Chavez and Rogelio Carrillo,,,44285.26564,"20.3, -97.27",Veracruz
2310091805,JQ600426,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Ototylomys,Ototylomys phyllotis,,SPECIES,"Ototylomys phyllotis Merriam, 1901",Ototylomys phyllotis,,MX,"Mexico:44 Km S of Constitucion, 44 Km S, 70 Km E of Escarcega",,PRESENT,,18.25,-90.07,,,,,32522,14,1,1989,2439155,2439155,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,"Engstrom, MD, Et Al",,,44285.26596,"18.25, -90.07",Campeche
2310112360,HQ980494,Animalia,Arthropoda,Insecta,Trichoptera,Lepidostomatidae,Lepidostoma,Lepidostoma aztecum,,SPECIES,"Lepidostoma aztecum Flint & Bueno-Soria, 1977",Lepidostoma aztecum,,MX,Mexico:Hidalgo,,PRESENT,,20.12,-98.52,,,,,40313,15,5,2010,5054566,5054566,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,"A. Contreras, M. Sarmiento, M. Razo",,,44285.2661,"20.12, -98.52",Hidalgo
2310150232,GU350113,Animalia,Arthropoda,Insecta,Hemiptera,Diaspididae,Chionaspis,Chionaspis pinifoliae,,SPECIES,"Chionaspis pinifoliae (Fitch, 1856)",Chionaspis pinifoliae,,MX,"Mexico:Coahuila, South of Sierra Del Carmen",,PRESENT,,28.73,-102.52,,,,,39335,10,9,2007,2086762,2086762,PRESERVED_SPECIMEN,,,,,Rodger Gwiazdowski,,CC_BY_4_0,,"R. Gwiazdowski, J. Rull",,,44285.26597,"28.73, -102.52",Coahuila
2310300073,MG870234,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Ectatomma,Ectatomma ruidum,,SPECIES,"Ectatomma ruidum (Roger, 1860)",Ectatomma ruidum,,MX,Mexico,,PRESENT,,16.57,-98.89,,,,,,,,,1314139,1314139,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,,,,44285.26565,"16.57, -98.89",Guerrero
2310394232,EU359038,Animalia,Nematoda,Adenophorea,Enoplida,Trischistomatidae,,,,FAMILY,Trischistomatidae,Trischistoma sp. 1 SAN-2008,,MX,"Mexico:San Fernando Municipio de Soteapan, Los Tuxtlas, Estado de Veracruz",,PRESENT,,18.3,-94.88,,,,,,,,,6880404,,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,,,,44285.26611,"18.3, -94.88",Veracruz
2310561489,KX953587,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,,,,FAMILY,Orbiliaceae,Orbiliaceae sp.,,MX,"Mexico:Predio 1 de mayo, Papantla de Olarte Ocampo, Veracruz",,PRESENT,,20.3,-97.27,196,,,,41275,1,1,2013,4127,,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,,Ma. del Carmen A. Gonzalez Chavez and Rogelio Carrillo,,,44285.26599,"20.3, -97.27",Veracruz
2310727999,KP778462,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Oryzomys,Oryzomys melanotis,,SPECIES,"Handleyomys melanotis (Thomas, 1893)",Handleyomys melanotis,,MX,"Mexico:Guerrero, Chilpancingo De Los Bravo, Acahuizotla",,PRESENT,,17.38,-99.44,,,,,,,,,5786942,2438072,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,,,,44285.266,"17.38, -99.44",Guerrero
2310807369,MF442036,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Sturnira,Sturnira parvidens,,SPECIES,"Sturnira parvidens Goldman, 1917",Sturnira parvidens,,MX,Mexico,,PRESENT,,20.21,-104.78,,,,,,,,,7769716,7769716,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,,,,44285.26572,"20.21, -104.78",Jalisco
2310814127,GU224601,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,Stegastes,Stegastes adustus,,SPECIES,"Stegastes adustus (Troschel, 1865)",Stegastes adustus,,MX,"Mexico:Quintana Roo, Xcalak",,PRESENT,,18.28,-87.82,,,,,38565,1,8,2005,2398897,2398897,PRESERVED_SPECIMEN,,,,,Lourdes Vasquez-Yeomans,,CC_BY_4_0,,Lourdes Vasquez-Yeomans & Jose Angel Cohuo,,,44285.26613,"18.28, -87.82",Quintana Roo
2310822191,KC341946,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum gloeosporioides,,SPECIES,Colletotrichum gloeosporioides (Penz.) Penz. & Sacc.,Colletotrichum gloeosporioides,,MX,Mexico,,PRESENT,,24.04,-98.55,,,,,39995,1,7,2009,2569005,2569005,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,,"Rosas-Hernandez I., Narvaez-Zapata J. A., De Santiago C., Arguijo de la Cruz E., Shirai K. and Larralde-Corona CP.",,,44285.26567,"24.04, -98.55",Tamaulipas
2310844025,MG450252,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Cladopelma,Cladopelma forcipis,,SPECIES,"Cladopelma forcipis (Rempel, 1939)",Cladopelma forcipis,,MX,"Mexico:Quintana Roo, Bacalar Lake, Cocalitos Sinkhole",,PRESENT,,18.65,-88.41,,,,,42599,17,8,2016,1450719,1450719,PRESERVED_SPECIMEN,,,,,Manuel Elias-Gutierrez,,CC_BY_4_0,,Manuel Elias-Gutierrez & Jose Angel Cohuo Colli,,,44285.26613,"18.65, -88.41",Quintana Roo
2310870233,GU224351,Animalia,Chordata,Actinopterygii,Albuliformes,Albulidae,Albula,,,GENUS,"Albula Scopoli, 1777",Albula sp. 1 MVM-2009,,MX,"Mexico:Quintana Roo, Xcalak",,PRESENT,,18.26,-87.83,,,,,38158,20,6,2004,2341074,,PRESERVED_SPECIMEN,,,,,Lourdes Vasquez-Yeomans,,CC_BY_4_0,,Lourdes Vasquez-Yeomans & Jose Angel Cohuo,,,44285.26567,"18.26, -87.83",Quintana Roo
2310870891,JQ600298,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Ototylomys,Ototylomys phyllotis,,SPECIES,"Ototylomys phyllotis Merriam, 1901",Ototylomys phyllotis,,MX,Mexico:60 Km Se of Dzibalchen,,PRESENT,,19.17,-89.33,,,,,32683,24,6,1989,2439155,2439155,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,"Engstrom, MD, Dowler, RC",,,44285.26572,"19.17, -89.33",Campeche
2310889170,HQ575775,Animalia,Chordata,Actinopterygii,Perciformes,Gerreidae,Eucinostomus,Eucinostomus gula,,SPECIES,"Eucinostomus gula (Quoy & Gaimard, 1824)",Eucinostomus gula,,MX,Mexico,,PRESENT,,18.99,-91.18,,,,,40290,22,4,2010,2369471,2369471,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,"Roberto Herrera, Carolina Quintal",,,44285.26567,"18.99, -91.18",Campeche
2310913686,JX066814,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila pachea,,SPECIES,"Drosophila pachea Patterson & Wheeler, 1942",Drosophila pachea,,MX,,,PRESENT,,31.11,-114.89,,,,,40677,14,5,2011,5073579,5073579,MATERIAL_SAMPLE,,,,,,,CC_BY_4_0,,,,,44285.26567,"31.11, -114.89",Baja California
2310966723,KC755347,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,,,,FAMILY,Braconidae,Orgilinae sp. Micro-0514,,MX,"Mexico:Jalisco, La Huerta, Costa Sur, Chamela Biostation, camino Chachalaca",,PRESENT,,19.5,-105.04,,,,,40229,20,2,2010,6910,,PRESERVED_SPECIMEN,,,,,Sofia Rebeca Fernandez Flores,,CC_BY_4_0,,Alejandro Zaldivar-Riveron,,,44285.26572,"19.5, -105.04",Jalisco
2310981906,GU807059,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Thorichthys,Thorichthys meeki,,SPECIES,"Thorichthys meeki Brind, 1918",Thorichthys meeki,,MX,Mexico,,PRESENT,,19.61,-87.99,,,,,39626,27,6,2008,2370898,2370898,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,Carolina Quintal & Jose Angel Cohuo,,,44285.26601,"19.61, -87.99",Quintana Roo
2311052537,HQ980474,Animalia,Arthropoda,Insecta,Trichoptera,Hydrobiosidae,Atopsyche,,,GENUS,"Atopsyche Banks, 1905",Atopsyche sp. BOLD:AAL8918,,MX,Mexico:Hidalgo,,PRESENT,,20.13,-98.53,,,,,40312,14,5,2010,1434606,,PRESERVED_SPECIMEN,,,,,,,CC_BY_4_0,,"A. Contreras, M. Sarmiento, M. Razo",,,44285.26601,"20.13, -98.53",Hidalgo
